ref,monthly,year,month,date,locality,ml,wgt,sex,mat,prey,rostral,length,SL,TL,DML
CAPEXII_036,,2017,6,,,19.2,0.1706,F,3,Benthosema,R,1.86792408,34.99364245,43.39219633,
CAPEXII_038,,2017,6,,,21.1,0.2253,M,5,Benthosema,L,2.20754664,41.42439563,51.88663203,
CAPEXII_038,,2017,6,,,21.1,0.2253,M,5,Benthosema,L,2.49056544,46.78335661,58.96532845,
CAPEXII_040,,2017,6,,,22.9,0.26279,F,5,Benthosema,R,2.11320704,39.6380753,49.52706656,
CAPEXII_040,,2017,6,,,22.9,0.26279,F,5,Pterygioteuthis,URL,0.393700788,,,18.70944882
CAPEXII_040,,2017,6,,,22.9,0.26279,F,5,Pterygioteuthis,URL,0.456692914,,,20.53496063
CAPEXII_040,,2017,6,,,22.9,0.26279,F,5,Pterygioteuthis,URL,0.425196851,,,19.62220473
CAPEXII_040,,2017,6,,,22.9,0.26279,F,5,Pterygioteuthis,URL,0.409448819,,,19.16582677
CAPEXII_040,,2017,6,,,22.9,0.26279,F,5,Pterygioteuthis,URL,0.362204725,,,17.79669292
CAPEXII_040,,2017,6,,,22.9,0.26279,F,5,Pterygioteuthis,URL,0.377952756,,,18.25307087
CAPEXII_040,,2017,6,,,22.9,0.26279,F,5,Pterygioteuthis,URL,0.362204725,,,17.79669292
CAPEXII_040,,2017,6,,,22.9,0.26279,F,5,Pterygioteuthis,URL,0.393700788,,,18.70944882
CAPEXII_040,,2017,6,,,22.9,0.26279,F,5,Pterygioteuthis,URL,0.488188977,,,21.44771654
CAPEXII_040,,2017,6,,,22.9,0.26279,F,5,Pterygioteuthis,URL,0.330708662,,,16.88393701
CAPEXII_040,,2017,6,,,22.9,0.26279,F,5,Pterygioteuthis,URL,0.393700788,,,18.70944882
CAPEXII_040,,2017,6,,,22.9,0.26279,F,5,Pterygioteuthis,URL,0.488188977,,,21.44771654
CAPEXII_040,,2017,6,,,22.9,0.26279,F,5,Pterygioteuthis,URL,0.330708662,,,16.88393701
CAPEXII_040,,2017,6,,,22.9,0.26279,F,5,Pterygioteuthis,URL,0.409448819,,,19.16582677
CAPEXII_040,,2017,6,,,22.9,0.26279,F,5,Pterygioteuthis,URL,0.283464567,,,15.51480315
CAPEXII_040,,2017,6,,,22.9,0.26279,F,5,Pterygioteuthis,URL,0.346456693,,,17.34031496
CAPEXII_040,,2017,6,,,22.9,0.26279,F,5,Triphoturus,L,0.79245264,36.68661532,46.28815854,
CAPEXII_043,,2017,6,,,18,0.14481,F,5,Benthosema,L,1.886792,35.35090652,43.86410943,
CAPEXII_045,,2017,6,,,21.1,0.25396,F,5,Benthosema,L,1.96226368,36.77996278,45.75176181,
CAPEXII_045,,2017,6,,,21.1,0.25396,F,5,Benthosema,L,1.886792,35.35090652,43.86410943,
CAPEXII_045,,2017,6,,,21.1,0.25396,F,5,Benthosema,L,1.90565992,35.70817059,44.33602252,
CAPEXII_045,,2017,6,,,21.1,0.25396,F,5,Benthosema,L,2.05660328,38.56628311,48.11132728,
CAPEXII_046,,2017,6,,,18.7,0.1287,F,3,Benthosema,R,1.886792,35.35090652,43.86410943,
CAPEXII_046,,2017,6,,,18.7,0.1287,F,3,Benthosema,R,1.96226368,36.77996278,45.75176181,
CAPEXII_052,,2017,6,,,22.3,0.24665,M,5,Benthosema,L,0.7547168,13.91506261,15.54932377,
CAPEXII_052,,2017,6,,,22.3,0.24665,M,5,Benthosema,L,0.58490552,10.69968602,11.30210592,
CAPEXII_052,,2017,6,,,22.3,0.24665,M,5,Benthosema,L,0.45283008,8.198837565,7.998714263,
CAPEXII_052,,2017,6,,,22.3,0.24665,M,5,Benthosema,L,1.94339576,36.42269872,45.27984871,
CAPEXII_052,,2017,6,,,22.3,0.24665,M,5,Benthosema,L,0.71698096,13.20053448,14.60549758,
CAPEXII_052,,2017,6,,,22.3,0.24665,M,5,Benthosema,L,0.73584888,13.55779854,15.07741068,
CAPEXII_052,,2017,6,,,22.3,0.24665,M,5,Benthosema,L,0.81132056,14.9868548,16.96506305,
CAPEXII_053,,2017,6,,,21.1,0.22809,F,5,Pterygioteuthis,URL,0.251968504,,,14.60204725
CAPEXII_053,,2017,6,,,21.1,0.22809,F,5,Pterygioteuthis,LRL,0.488188977,,,22.38834646
CAPEXII_055,,2017,6,,,21.5,0.25538,F,5,Triphoturus,L,0.52830176,29.13924355,35.86957236,
CAPEXII_056,,2017,6,,,25.1,0.36148,F,5,Benthosema,R,0.67924512,12.48600635,13.66167139,
CAPEXII_056,,2017,6,,,25.1,0.36148,F,5,Benthosema,R,2.13207496,39.99533937,49.99897965,
CAPEXII_057,,2017,6,,,18.4,0.14754,F,3,Triphoturus,R,0.77358472,36.14751734,45.54397381,
CAPEXII_057,,2017,6,,,18.4,0.14754,F,3,Triphoturus,R,0.64150928,32.37383145,40.33468072,
CAPEXII_059,,2017,6,,,15.3,0.08809,F,2,Triphoturus,L,1.15094312,46.92947701,60.42766835,
CAPEXII_068,,2017,6,,,14.2,0.07578,F,2,Benthosema,L,1.212598426,22.58505119,27.00158426,
CAPEXII_072,,2017,6,,,15.4,0.08692,M,5,Benthosema,R,0.92452808,17.13043919,19.79654162,
CAPEXII_079,,2017,6,,,22.2,0.26604,M,5,Pterygioteuthis,LRL,0.472440945,,,21.86614174
CAPEXII_081,,2017,6,,,22,0.26001,F,5,Pterygioteuthis,URL,0.377952756,,,18.25307087
CAPEXII_081,,2017,6,,,22,0.26001,F,5,Pterygioteuthis,URL,0.425196851,,,19.62220473
CAPEXII_081,,2017,6,,,22,0.26001,F,5,Pterygioteuthis,URL,0.440944882,,,20.07858268
CAPEXII_081,,2017,6,,,22,0.26001,F,5,Pterygioteuthis,URL,0.425196851,,,19.62220473
CAPEXII_081,,2017,6,,,22,0.26001,F,5,Pterygioteuthis,URL,0.425196851,,,19.62220473
CAPEXII_081,,2017,6,,,22,0.26001,F,5,Pterygioteuthis,URL,0.456692914,,,20.53496063
CAPEXII_081,,2017,6,,,22,0.26001,F,5,Pterygioteuthis,URL,0.456692914,,,20.53496063
CAPEXII_081,,2017,6,,,22,0.26001,F,5,Pterygioteuthis,URL,0.472440945,,,20.99133859
CAPEXII_081,,2017,6,,,22,0.26001,F,5,Pterygioteuthis,URL,0.488188977,,,21.44771654
CAPEXII_081,,2017,6,,,22,0.26001,F,5,Pterygioteuthis,URL,0.440944882,,,20.07858268
CAPEXII_081,,2017,6,,,22,0.26001,F,5,Pterygioteuthis,URL,0.456692914,,,20.53496063
CAPEXII_083,,2017,6,,,24.5,0.39327,F,4,Benthosema,R,1.86792408,34.99364245,43.39219633,
CAPEXII_083,,2017,6,,,24.5,0.39327,F,4,Benthosema,R,2.11320704,39.6380753,49.52706656,
CAPEXII_083,,2017,6,,,24.5,0.39327,F,4,Benthosema,R,2.01886744,37.85175498,47.16750109,
CAPEXII_083,,2017,6,,,24.5,0.39327,F,4,Benthosema,R,1.18867896,22.13213611,26.40332494,
CAPEXII_084,,2017,6,,,20.6,0.2332,F,5,Pterygioteuthis,URL,0.283464567,,,15.51480315
CAPEXII_084,,2017,6,,,20.6,0.2332,F,5,Pterygioteuthis,URL,0.362204725,,,17.79669292
CAPEXII_085,,2017,6,,,20.8,0.19883,F,5,Benthosema,R,2.28301832,42.85345189,53.77428441,
CAPEXII_085,,2017,6,,,20.8,0.19883,F,5,Benthosema,R,1.92452784,36.06543465,44.80793562,
CAPEXII_085,,2017,6,,,20.8,0.19883,F,5,Benthosema,R,1.6037732,29.99194554,36.78541301,
CAPEXII_090,,2017,6,,,18.3,0.16503,F,5,Pterygioteuthis,URL,0.456692914,,,20.53496063
CAPEXII_090,,2017,6,,,18.3,0.16503,F,5,Pterygioteuthis,URL,0.503937008,,,21.90409449
CAPEXII_090,,2017,6,,,18.3,0.16503,F,5,Triphoturus,R,0.81132056,37.2257133,47.03234326,
San Carlos March 2007,A1,2007,3,3/17/07,,43.7,,F,2,Benthosema,,1.95,36.54775,45.44503,
San Carlos March 2007,A1,2007,3,3/17/07,,43.7,,F,2,Benthosema,,1.95,36.54775,45.44503,
San Carlos March 2007,A1,2007,3,3/17/07,,43.7,,F,2,Benthosema,,2.1,39.388,49.19674,
San Carlos March 2007,A1,2007,3,3/17/07,,43.7,,F,2,Pterygioteuthis,,0.3,,,16.148
San Carlos March 2007,A3,2007,3,3/18/07,,62.5,,F,4,Benthosema,,2,37.4945,46.6956,
San Carlos March 2007,A4,2007,3,3/18/07,,68,,F,5,Benthosema,,1.9,35.601,44.19446,
San Carlos March 2007,A2,2007,3,3/18/07,,70,,F,4,Benthosema,,2,37.4945,46.6956,
San Carlos March 2007,A3,2007,3,3/18/07,,62.5,,F,4,Benthosema,,2.2,41.2815,51.69788,
San Carlos March 2007,A2,2007,3,3/18/07,,70,,F,4,Benthosema,,1.8,33.7075,41.69332,
San Carlos March 2007,A3,2007,3,3/18/07,,62.5,,F,4,Benthosema,,2.3,43.175,54.19902,
San Carlos March 2007,A3,2007,3,3/18/07,,62.5,,F,4,Benthosema,,2.1,39.388,49.19674,
San Carlos March 2007,A3,2007,3,3/18/07,,62.5,,F,4,Benthosema,,2.1,39.388,49.19674,
San Carlos March 2007,A3,2007,3,3/18/07,,62.5,,F,4,Benthosema,,2.1,39.388,49.19674,
San Carlos March 2007,A3,2007,3,3/18/07,,62.5,,F,4,Benthosema,,2.2,41.2815,51.69788,
San Carlos March 2007,A3,2007,3,3/18/07,,62.5,,F,4,Benthosema,,2.2,41.2815,51.69788,
San Carlos March 2007,A3,2007,3,3/18/07,,62.5,,F,4,Benthosema,,2.1,39.388,49.19674,
San Carlos March 2007,A3,2007,3,3/18/07,,62.5,,F,4,Benthosema,,2,37.4945,46.6956,
San Carlos March 2007,A3,2007,3,3/18/07,,62.5,,F,4,Benthosema,,2.2,41.2815,51.69788,
San Carlos March 2007,A3,2007,3,3/18/07,,62.5,,F,4,Benthosema,,1.95,36.54775,45.44503,
San Carlos March 2007,A3,2007,3,3/18/07,,62.5,,F,4,Benthosema,,2.25,42.22825,52.94845,
San Carlos March 2007,A3,2007,3,3/18/07,,62.5,,F,4,Benthosema,,2.3,43.175,54.19902,
San Carlos March 2007,A3,2007,3,3/18/07,,62.5,,F,4,Benthosema,,2.1,39.388,49.19674,
San Carlos March 2007,A3,2007,3,3/18/07,,62.5,,F,4,Benthosema,,2.1,39.388,49.19674,
San Carlos March 2007,A3,2007,3,3/18/07,,62.5,,F,4,Benthosema,,2,37.4945,46.6956,
San Carlos March 2007,A3,2007,3,3/18/07,,62.5,,F,4,Benthosema,,2,37.4945,46.6956,
San Carlos March 2007,A3,2007,3,3/18/07,,62.5,,F,4,Benthosema,,2,37.4945,46.6956,
San Carlos March 2007,A3,2007,3,3/18/07,,62.5,,F,4,Benthosema,,2.3,43.175,54.19902,
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Pterygioteuthis,,0.4,,,19.464
Santa Rosalia March 2007,A37,2007,3,3/22/07,,45,,M,3,Pterygioteuthis,,0.4,,,19.464
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Pterygioteuthis,,0.4,,,19.464
Santa Rosalia March 2007,A37,2007,3,3/22/07,,45,,M,3,Pterygioteuthis,,0.4,,,19.464
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Pterygioteuthis,,0.4,,,19.464
Santa Rosalia March 2007,A37,2007,3,3/22/07,,45,,M,3,Pterygioteuthis,,0.3,,,16.148
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Pterygioteuthis,,0.3,,,16.148
Santa Rosalia March 2007,A37,2007,3,3/22/07,,45,,M,3,Pterygioteuthis,,0.4,,,19.464
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Pterygioteuthis,,0.4,,,19.464
Santa Rosalia March 2007,A37,2007,3,3/22/07,,45,,M,3,Pterygioteuthis,,0.35,,,17.806
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Pterygioteuthis,,0.45,,,21.122
Santa Rosalia March 2007,A37,2007,3,3/22/07,,45,,M,3,Pterygioteuthis,,0.35,,,17.806
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Pterygioteuthis,,0.3,,,16.148
Santa Rosalia March 2007,A37,2007,3,3/22/07,,45,,M,3,Pterygioteuthis,,0.25,,,14.49
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Pterygioteuthis,,0.4,,,19.464
Santa Rosalia March 2007,A37,2007,3,3/22/07,,45,,M,3,Pterygioteuthis,,0.25,,,14.49
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Pterygioteuthis,,0.3,,,16.148
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Pterygioteuthis,,0.4,,,19.464
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Pterygioteuthis,,0.3,,,16.148
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Pterygioteuthis,,0.4,,,19.464
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Pterygioteuthis,,0.3,,,16.148
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Pterygioteuthis,,0.4,,,19.464
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Pterygioteuthis,,0.4,,,19.464
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Pterygioteuthis,,0.4,,,19.464
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Pterygioteuthis,,0.3,,,16.148
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Pterygioteuthis,,0.35,,,17.806
Santa Rosalia March 2007,A37,2007,3,3/22/07,,45,,M,3,Triphoturus,,0.85,38.2882,48.55793,
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Triphoturus,,1.1,45.4187,58.41838,
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Triphoturus,,1.2,48.2709,62.36256,
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Triphoturus,,1.25,49.697,64.33465,
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Triphoturus,,0.95,41.1404,52.50211,
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Triphoturus,,1.05,43.9926,56.44629,
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Triphoturus,,0.8,36.8621,46.58584,
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Triphoturus,,1.15,46.8448,60.39047,
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Triphoturus,,1.05,43.9926,56.44629,
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Triphoturus,,1,42.5665,54.4742,
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Triphoturus,,0.8,36.8621,46.58584,
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Triphoturus,,0.85,38.2882,48.55793,
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Triphoturus,,1.1,45.4187,58.41838,
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Triphoturus,,1.1,45.4187,58.41838,
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Triphoturus,,1.3,51.1231,66.30674,
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Triphoturus,,0.95,41.1404,52.50211,
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Triphoturus,,1,42.5665,54.4742,
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Triphoturus,,0.9,39.7143,50.53002,
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Triphoturus,,0.9,39.7143,50.53002,
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Triphoturus,,0.8,36.8621,46.58584,
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Triphoturus,,1.2,48.2709,62.36256,
Santa Rosalia March 2007,A33,2007,3,3/22/07,,55,,F,2,Triphoturus,,0.9,39.7143,50.53002,
SPM Jul 2006,3,2006,7,7/17/2006  21:15:00 PM,SPM,58,,M,5,Pterygioteuthis,,0.5,,,22.78
SPM Jul 2006,1,2006,7,7/17/2006  21:15:00 PM,SPM,55,,F,2,Pterygioteuthis,,0.5,,,22.78
SPM Jul 2006,3,2006,7,7/17/2006  21:15:00 PM,SPM,58,,M,5,Pterygioteuthis,,0.5,,,22.78
SPM Jul 2006,1,2006,7,7/17/2006  21:15:00 PM,SPM,55,,F,2,Pterygioteuthis,,0.5,,,22.78
SPM Jul 2006,3,2006,7,7/17/2006  21:15:00 PM,SPM,58,,M,5,Pterygioteuthis,,0.4,,,19.464
SPM Jul 2006,1,2006,7,7/17/2006  21:15:00 PM,SPM,55,,F,2,Pterygioteuthis,,0.4,,,19.464
SPM Jul 2006,1,2006,7,7/17/2006  21:15:00 PM,SPM,55,,F,2,Pterygioteuthis,,0.4,,,19.464
SPM Jul 2006,6,2006,7,7/17/2006  23:15:00 PM,SPM,62,,F,3,Benthosema,,2,37.4945,46.6956,
SPM5 Jul 2006 SS,19,2006,7,7/19/06,SPM5,59,,F,2,Benthosema,,2.35,44.12175,55.44959,
SPM5 Jul 2006 SS,21,2006,7,7/19/06,SPM5,62,,M,5,Benthosema,,1.8,33.7075,41.69332,
SPM5 Jul 2006 SS,19,2006,7,7/19/06,SPM5,59,,F,2,Benthosema,,2.35,44.12175,55.44959,
SPM5 Jul 2006 SS,19,2006,7,7/19/06,SPM5,59,,F,2,Benthosema,,2,37.4945,46.6956,
SPM5 Jul 2006 SS,19,2006,7,7/19/06,SPM5,59,,F,2,Benthosema,,2.3,43.175,54.19902,
SPM5 Jul 2006 SS,19,2006,7,7/19/06,SPM5,59,,F,2,Benthosema,,1.9,35.601,44.19446,
SPM5 Jul 2006 SS,19,2006,7,7/19/06,SPM5,59,,F,2,Benthosema,,2.2,41.2815,51.69788,
SPM5 Jul 2006 SS,19,2006,7,7/19/06,SPM5,59,,F,2,Benthosema,,2.1,39.388,49.19674,
SPM5 Jul 2006 SS,19,2006,7,7/19/06,SPM5,59,,F,2,Benthosema,,2.2,41.2815,51.69788,
SPM5 Jul 2006 SS,19,2006,7,7/19/06,SPM5,59,,F,2,Benthosema,,2.1,39.388,49.19674,
SPM5 Jul 2006 SS,20,2006,7,7/19/06,SPM5,73,,F,5,Triphoturus,,1.1,45.4187,58.41838,
SPM5 Jul 2006 SS,6,2006,7,7/18/2006  20:45:00 PM,SPM5,44,,F,2,Benthosema,,2.25,42.22825,52.94845,
SPM5 Jul 2006 SS,6,2006,7,7/18/2006  20:45:00 PM,SPM5,44,,F,2,Benthosema,,1.95,36.54775,45.44503,
SPM5 Jul 2006 SS,6,2006,7,7/18/2006  20:45:00 PM,SPM5,44,,F,2,Benthosema,,1.7,31.814,39.19218,
SPM5 Jul 2006 SS,6,2006,7,7/18/2006  20:45:00 PM,SPM5,44,,F,2,Benthosema,,2,37.4945,46.6956,
SPM5 Jul 2006 SS,6,2006,7,7/18/2006  20:45:00 PM,SPM5,44,,F,2,Benthosema,,1.7,31.814,39.19218,
SPM5 Jul 2006 SS,6,2006,7,7/18/2006  20:45:00 PM,SPM5,44,,F,2,Benthosema,,1.85,34.65425,42.94389,
SPM5 Jul 2006 SS,6,2006,7,7/18/2006  20:45:00 PM,SPM5,44,,F,2,Benthosema,,2,37.4945,46.6956,
SPM5 Jul 2006 SS,6,2006,7,7/18/2006  20:45:00 PM,SPM5,44,,F,2,Triphoturus,,1,42.5665,54.4742,
SPM5 Jul 2006 SS,7,2006,7,7/18/2006  20:45:00 PM,SPM5,59,,F,2,Triphoturus,,0.7,34.0099,42.64166,
SPM5 Jul 2006 SS,6,2006,7,7/18/2006  20:45:00 PM,SPM5,44,,F,2,Triphoturus,,1.1,45.4187,58.41838,
SPM5 Jul 2006 SS,7,2006,7,7/18/2006  20:45:00 PM,SPM5,59,,F,2,Triphoturus,,0.95,41.1404,52.50211,
SPM5 Jul 2006 SS,6,2006,7,7/18/2006  20:45:00 PM,SPM5,44,,F,2,Triphoturus,,0.85,38.2882,48.55793,
SPM5 Jul 2006 SS,7,2006,7,7/18/2006  20:45:00 PM,SPM5,59,,F,2,Triphoturus,,0.95,41.1404,52.50211,
SPM5 Jul 2006 SS,6,2006,7,7/18/2006  20:45:00 PM,SPM5,44,,F,2,Triphoturus,,1,42.5665,54.4742,
SPM5 Jul 2006 SS,7,2006,7,7/18/2006  20:45:00 PM,SPM5,59,,F,2,Triphoturus,,0.8,36.8621,46.58584,
SPM5 Jul 2006 SS,6,2006,7,7/18/2006  20:45:00 PM,SPM5,44,,F,2,Triphoturus,,0.85,38.2882,48.55793,
SPM5 Jul 2006 SS,7,2006,7,7/18/2006  20:45:00 PM,SPM5,59,,F,2,Triphoturus,,0.7,34.0099,42.64166,
SPM5 Jul 2006 SS,6,2006,7,7/18/2006  20:45:00 PM,SPM5,44,,F,2,Triphoturus,,1,42.5665,54.4742,
SPM5 Jul 2006 SS,6,2006,7,7/18/2006  20:45:00 PM,SPM5,44,,F,2,Triphoturus,,0.85,38.2882,48.55793,
SPM5 Jul 2006 SS,6,2006,7,7/18/2006  20:45:00 PM,SPM5,44,,F,2,Triphoturus,,1,42.5665,54.4742,
SPM6 Jul 2006,1,2006,7,7/20/2006  20:30:00 PM,SPM6,42,,F,2,Benthosema,,1.9,35.601,44.19446,
SPM6 Jul 2006,14,2006,7,7/20/2006  20:30:00 PM,SPM6,42,,M,2,Benthosema,,2.2,41.2815,51.69788,
SPM6 Jul 2006,7,2006,7,7/20/2006  20:30:00 PM,SPM6,47,,F,2,Benthosema,,2.05,38.44125,47.94617,
SPM6 Jul 2006,8,2006,7,7/20/2006  20:30:00 PM,SPM6,48,,F,2,Benthosema,,2.15,40.33475,50.44731,
SPM6 Jul 2006,9,2006,7,7/20/2006  20:30:00 PM,SPM6,48,,F,2,Benthosema,,2.1,39.388,49.19674,
SPM6 Jul 2006,1,2006,7,7/20/2006  20:30:00 PM,SPM6,42,,F,2,Benthosema,,1.75,32.76075,40.44275,
SPM6 Jul 2006,7,2006,7,7/20/2006  20:30:00 PM,SPM6,47,,F,2,Benthosema,,1.85,34.65425,42.94389,
SPM6 Jul 2006,8,2006,7,7/20/2006  20:30:00 PM,SPM6,48,,F,2,Benthosema,,2.1,39.388,49.19674,
SPM6 Jul 2006,9,2006,7,7/20/2006  20:30:00 PM,SPM6,48,,F,2,Benthosema,,2.05,38.44125,47.94617,
SPM6 Jul 2006,7,2006,7,7/20/2006  20:30:00 PM,SPM6,47,,F,2,Benthosema,,1.9,35.601,44.19446,
SPM6 Jul 2006,14,2006,7,7/20/2006  20:30:00 PM,SPM6,42,,M,2,Pterygioteuthis,,0.5,,,22.78
SPM6 Jul 2006,8,2006,7,7/20/2006  20:30:00 PM,SPM6,48,,F,2,Pterygioteuthis,,0.4,,,19.464
SPM6 Jul 2006,15,2006,7,7/20/2006  20:30:00 PM,SPM6,36,,F,2,Pterygioteuthis,,0.4,,,19.464
SPM6 Jul 2006,15,2006,7,7/20/2006  20:30:00 PM,SPM6,36,,F,2,Pterygioteuthis,,0.4,,,19.464
SPM6 Jul 2006,15,2006,7,7/20/2006  20:30:00 PM,SPM6,36,,F,2,Pterygioteuthis,,0.6,,,26.096
SPM6 Jul 2006,22,2006,7,7/20/2006  22:00:00 PM,SPM6,48,,M,4,Benthosema,,2.1,39.388,49.19674,
SPM6 Jul 2006,22,2006,7,7/20/2006  22:00:00 PM,SPM6,48,,M,4,Benthosema,,1.8,33.7075,41.69332,
SPM6 Jul 2006,22,2006,7,7/20/2006  22:00:00 PM,SPM6,48,,M,4,Pterygioteuthis,,0.4,,,19.464
SPM6 Jul 2006,22,2006,7,7/20/2006  22:00:00 PM,SPM6,48,,M,4,Pterygioteuthis,,0.5,,,22.78
SPM6 Jul 2006,22,2006,7,7/20/2006  22:00:00 PM,SPM6,48,,M,4,Pterygioteuthis,,0.6,,,26.096
SPM6 Jul 2006,22,2006,7,7/20/2006  22:00:00 PM,SPM6,48,,M,4,Pterygioteuthis,,0.35,,,17.806
SPM6 Jul 2006,22,2006,7,7/20/2006  22:00:00 PM,SPM6,48,,M,4,Pterygioteuthis,,0.4,,,19.464
SPM6 Jul 2006,22,2006,7,7/20/2006  22:00:00 PM,SPM6,48,,M,4,Pterygioteuthis,,0.5,,,22.78
SPM6 Jul 2006,22,2006,7,7/20/2006  22:00:00 PM,SPM6,48,,M,4,Pterygioteuthis,,0.4,,,19.464
SPM6 Jul 2006,22,2006,7,7/20/2006  22:00:00 PM,SPM6,48,,M,4,Pterygioteuthis,,0.5,,,22.78
SPM6 Jul 2006,22,2006,7,7/20/2006  22:00:00 PM,SPM6,48,,M,4,Pterygioteuthis,,0.5,,,22.78
SPM6 Jul 2006,22,2006,7,7/20/2006  22:00:00 PM,SPM6,48,,M,4,Pterygioteuthis,,0.4,,,19.464
SPM6 Jul 2006,22,2006,7,7/20/2006  22:00:00 PM,SPM6,48,,M,4,Pterygioteuthis,,0.5,,,22.78
SPM7 Jul 2006,4,2006,7,7/21/2006  20:55:00 PM,SPM7,25.7,,F,2,Benthosema,,2.2,41.2815,51.69788,
SPM7 Jul 2006,12,2006,7,7/21/2006  20:55:00 PM,SPM7,44,,F,2,Benthosema,,2.1,39.388,49.19674,
SPM7 Jul 2006,9,2006,7,7/21/2006  20:55:00 PM,SPM7,51,,F,2,Benthosema,,1.7,31.814,39.19218,
SPM7 Jul 2006,18,2006,7,7/21/2006  20:55:00 PM,SPM7,52.5,,F,3,Pterygioteuthis,,0.6,,,26.096
SPM7 Jul 2006,6,2006,7,7/21/2006  20:55:00 PM,SPM7,46,,F,2,Pterygioteuthis,,0.5,,,22.78
SPM7 Jul 2006,12?,2006,7,7/21/2006  20:55:00 PM,SPM7,,,,,Pterygioteuthis,,0.5,,,22.78
SPM7 Jul 2006,7,2006,7,7/21/2006  20:55:00 PM,SPM7,41,,M,5,Pterygioteuthis,,0.45,,,21.122
SPM7 Jul 2006,12,2006,7,7/21/2006  20:55:00 PM,SPM7,44,,F,2,Pterygioteuthis,,0.4,,,19.464
SPM7 Jul 2006,10,2006,7,7/21/2006  20:55:00 PM,SPM7,39,,F,2,Pterygioteuthis,,0.4,,,19.464
SPM7 Jul 2006,4,2006,7,7/21/2006  20:55:00 PM,SPM7,25.7,,F,2,Pterygioteuthis,,0.2,,,12.832
SPM7 Jul 2006,18,2006,7,7/21/2006  20:55:00 PM,SPM7,52.5,,F,3,Pterygioteuthis,,0.5,,,22.78
SPM7 Jul 2006,7,2006,7,7/21/2006  20:55:00 PM,SPM7,41,,M,5,Pterygioteuthis,,0.5,,,22.78
SPM7 Jul 2006,10,2006,7,7/21/2006  20:55:00 PM,SPM7,39,,F,2,Pterygioteuthis,,0.35,,,17.806
SPM7 Jul 2006,18,2006,7,7/21/2006  20:55:00 PM,SPM7,52.5,,F,3,Pterygioteuthis,,0.5,,,22.78
SPM7 Jul 2006,18,2006,7,7/21/2006  20:55:00 PM,SPM7,52.5,,F,3,Pterygioteuthis,,0.45,,,21.122
SPM7 Jul 2006,18,2006,7,7/21/2006  20:55:00 PM,SPM7,52.5,,F,3,Pterygioteuthis,,0.45,,,21.122
SR Jul 2006,25,2006,7,7/8/06,SR,67,,F,3,Benthosema,,1.95,36.54775,45.44503,
SR Jul 2006,41,2006,7,7/14/06,SR,58,,F,3,Pterygioteuthis,,0.5,,,22.78
SR Jul 2006,41,2006,7,7/14/06,SR,58,,F,3,Pterygioteuthis,,0.5,,,22.78
