"TripSetPredNo","TripSetNo","Lat","Lon","Month","Year","Sex","Mat","Length","Date","SST","Group","PropN","PredSpp"
"Dg2015_043","061615",27.34568,-112.25734,"6",2015,"M","7",19,2015-06-16,27,"F_Triphoturus",0.125,"Dgigas"
"Dg2015_044","061615",27.34568,-112.25734,"6",2015,"","7",22,2015-06-16,27,"F_UnID",0.5,"Dgigas"
"Dg2015_044","061615",27.34568,-112.25734,"6",2015,"","7",22,2015-06-16,27,"F_Benthosema",0.5,"Dgigas"
"Dg2015_045","061615",27.34568,-112.25734,"6",2015,"F","7",22.5,2015-06-16,27,"F_Benthosema",0.666666666666667,"Dgigas"
"Dg2015_045","061615",27.34568,-112.25734,"6",2015,"F","7",22.5,2015-06-16,27,"F_Triphoturus",0.333333333333333,"Dgigas"
"Dg2015_046","061615",27.34568,-112.25734,"6",2015,"F","7",21,2015-06-16,27,"F_Benthosema",1,"Dgigas"
"Dg2015_047","061615",27.34568,-112.25734,"6",2015,"F","4",18.5,2015-06-16,27,"F_Benthosema",0.75,"Dgigas"
"Dg2015_047","061615",27.34568,-112.25734,"6",2015,"F","4",18.5,2015-06-16,27,"R_Crust",0.25,"Dgigas"
"Dg2015_048","062715",27.34568,-112.25734,"6",2015,"F","7",22,2015-06-27,28,"F_Benthosema",1,"Dgigas"
"Dg2015_049","062715",27.34568,-112.25734,"6",2015,"F","7",20.5,2015-06-27,28,"F_UnID",1,"Dgigas"
"Dg2015_051","062715",27.34568,-112.25734,"6",2015,"F","6",18,2015-06-27,28,"F_Benthosema",0.4,"Dgigas"
"Dg2015_051","062715",27.34568,-112.25734,"6",2015,"F","6",18,2015-06-27,28,"R_Crust",0.2,"Dgigas"
"Dg2015_051","062715",27.34568,-112.25734,"6",2015,"F","6",18,2015-06-27,28,"C_UnID",0.2,"Dgigas"
"Dg2015_051","062715",27.34568,-112.25734,"6",2015,"F","6",18,2015-06-27,28,"F_Triphoturus",0.2,"Dgigas"
"Dg2015_052","062915",27.34568,-112.25734,"6",2015,"F","6",19.5,2015-06-29,30,"R_Crust",1,"Dgigas"
"Dg2015_053","062915",27.34568,-112.25734,"6",2015,"F","4",18.5,2015-06-29,30,"F_Benthosema",0.96969696969697,"Dgigas"
"Dg2015_053","062915",27.34568,-112.25734,"6",2015,"F","4",18.5,2015-06-29,30,"R_Crust",0.0303030303030303,"Dgigas"
"Dg2015_054","062915",27.34568,-112.25734,"6",2015,"F","4",16.5,2015-06-29,30,"F_Benthosema",0.666666666666667,"Dgigas"
"Dg2015_054","062915",27.34568,-112.25734,"6",2015,"F","4",16.5,2015-06-29,30,"F_Triphoturus",0.333333333333333,"Dgigas"
"Dg2015_055","062915",27.34568,-112.25734,"6",2015,"F","3",16.2,2015-06-29,30,"R_Crust",1,"Dgigas"
"Dg2015_056","062915",27.34568,-112.25734,"6",2015,"F","3",14,2015-06-29,30,"R_Crust",0.666666666666667,"Dgigas"
"Dg2015_056","062915",27.34568,-112.25734,"6",2015,"F","3",14,2015-06-29,30,"F_UnID",0.333333333333333,"Dgigas"
"Dg2015_057","062915",27.34568,-112.25734,"6",2015,"F","3",14.3,2015-06-29,30,"F_Benthosema",1,"Dgigas"
"Dg2015_058","062915",27.34568,-112.25734,"6",2015,"F","2",8,2015-06-29,30,"F_UnID",0.666666666666667,"Dgigas"
"Dg2015_058","062915",27.34568,-112.25734,"6",2015,"F","2",8,2015-06-29,30,"R_Crust",0.333333333333333,"Dgigas"
"Dg2015_059","062915",27.34568,-112.25734,"6",2015,"M","6",13,2015-06-29,30,"F_UnID",1,"Dgigas"
"Dg2015_066","070315",27.34568,-112.25734,"7",2015,"F","7",19.1,2011-07-03,27,"R_Crust",0.5,"Dgigas"
"Dg2015_066","070315",27.34568,-112.25734,"7",2015,"F","7",19.1,2011-07-03,27,"F_Benthosema",0.5,"Dgigas"
"Dg2015_067","070315",27.34568,-112.25734,"7",2015,"F","7",18.4,2011-07-03,27,"F_UnID",1,"Dgigas"
"Dg2015_069","070315",27.34568,-112.25734,"7",2015,"F","6",17.4,2011-07-03,27,"F_UnID",1,"Dgigas"
"Dg2015_070","070315",27.34568,-112.25734,"7",2015,"F","7",17.9,2011-07-03,27,"F_Benthosema",0.5,"Dgigas"
"Dg2015_070","070315",27.34568,-112.25734,"7",2015,"F","7",17.9,2011-07-03,27,"F_UnID",0.5,"Dgigas"
"Dg2015_071","070315",27.34568,-112.25734,"7",2015,"F","4",17.3,2011-07-03,27,"R_Crust",0.2,"Dgigas"
"Dg2015_071","070315",27.34568,-112.25734,"7",2015,"F","4",17.3,2011-07-03,27,"F_UnID",0.2,"Dgigas"
"Dg2015_071","070315",27.34568,-112.25734,"7",2015,"F","4",17.3,2011-07-03,27,"F_Benthosema",0.6,"Dgigas"
"Dg2015_072","070315",27.34568,-112.25734,"7",2015,"F","4",15.1,2011-07-03,27,"F_UnID",1,"Dgigas"
"Dg2015_073","070315",27.34568,-112.25734,"7",2015,"F","6",18.2,2011-07-03,27,"F_UnID",1,"Dgigas"
"Dg2015_074","070315",27.34568,-112.25734,"7",2015,"F","6",17.3,2011-07-03,27,"R_Crust",0.5,"Dgigas"
"Dg2015_074","070315",27.34568,-112.25734,"7",2015,"F","6",17.3,2011-07-03,27,"F_UnID",0.5,"Dgigas"
"Dg2015_075","070315",27.34568,-112.25734,"7",2015,"M","6",15.4,2011-07-03,27,"F_Benthosema",1,"Dgigas"
"Dg2015_077","070315",27.34568,-112.25734,"7",2015,"F","4",17.5,2011-07-03,27,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2015_077","070315",27.34568,-112.25734,"7",2015,"F","4",17.5,2011-07-03,27,"F_Benthosema",0.333333333333333,"Dgigas"
"Dg2015_077","070315",27.34568,-112.25734,"7",2015,"F","4",17.5,2011-07-03,27,"R_Crust",0.333333333333333,"Dgigas"
"Dg2015_079","070315",27.34568,-112.25734,"7",2015,"F","4",16.1,2011-07-03,27,"F_Benthosema",0.5,"Dgigas"
"Dg2015_079","070315",27.34568,-112.25734,"7",2015,"F","4",16.1,2011-07-03,27,"F_Triphoturus",0.5,"Dgigas"
"Dg2015_080","070315",27.34568,-112.25734,"7",2015,"F","6",17.8,2011-07-03,27,"F_Benthosema",0.5,"Dgigas"
"Dg2015_080","070315",27.34568,-112.25734,"7",2015,"F","6",17.8,2011-07-03,27,"F_UnID",0.5,"Dgigas"
"Dg2015_081","070315",27.34568,-112.25734,"7",2015,"M","7",16.6,2011-07-03,27,"R_Crust",1,"Dgigas"
"Dg2015_082","070315",27.34568,-112.25734,"7",2015,"F","4",14.9,2011-07-03,27,"F_Benthosema",0.5,"Dgigas"
"Dg2015_082","070315",27.34568,-112.25734,"7",2015,"F","4",14.9,2011-07-03,27,"R_Crust",0.5,"Dgigas"
"Dg2015_083","070315",27.34568,-112.25734,"7",2015,"F","4",16.2,2011-07-03,27,"F_UnID",1,"Dgigas"
"Dg2015_084","070315",27.34568,-112.25734,"7",2015,"M","6",14.7,2011-07-03,27,"F_UnID",1,"Dgigas"
"Dg2015_085","070315",27.34568,-112.25734,"7",2015,"F","4",17.7,2011-07-03,27,"F_Benthosema",0.4,"Dgigas"
"Dg2015_085","070315",27.34568,-112.25734,"7",2015,"F","4",17.7,2011-07-03,27,"C_Abraliopsis",0.2,"Dgigas"
"Dg2015_085","070315",27.34568,-112.25734,"7",2015,"F","4",17.7,2011-07-03,27,"R_Crust",0.2,"Dgigas"
"Dg2015_085","070315",27.34568,-112.25734,"7",2015,"F","4",17.7,2011-07-03,27,"F_UnID",0.2,"Dgigas"
"Dg2015_086","070315",27.34568,-112.25734,"7",2015,"M","7",16.5,2011-07-03,27,"R_Crust",1,"Dgigas"
"Dg2015_087","070315",27.34568,-112.25734,"7",2015,"F","6",17.8,2011-07-03,27,"F_UnID",1,"Dgigas"
"Dg2015_088","070315",27.34568,-112.25734,"7",2015,"F","6",16.8,2011-07-03,27,"F_Benthosema",0.5,"Dgigas"
"Dg2015_088","070315",27.34568,-112.25734,"7",2015,"F","6",16.8,2011-07-03,27,"R_Crust",0.5,"Dgigas"
"Dg2015_089","070315",27.34568,-112.25734,"7",2015,"F","3",12.8,2011-07-03,27,"M_Pteropoda",1,"Dgigas"
"Dg2015_091","070315",27.34568,-112.25734,"7",2015,"F","4",15.3,2011-07-03,27,"F_Benthosema",0.5,"Dgigas"
"Dg2015_091","070315",27.34568,-112.25734,"7",2015,"F","4",15.3,2011-07-03,27,"M_Pteropoda",0.5,"Dgigas"
"Dg2015_092","070315",27.34568,-112.25734,"7",2015,"F","7",19.7,2011-07-03,27,"F_UnID",0.333333333333333,"Dgigas"
"Dg2015_092","070315",27.34568,-112.25734,"7",2015,"F","7",19.7,2011-07-03,27,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2015_092","070315",27.34568,-112.25734,"7",2015,"F","7",19.7,2011-07-03,27,"R_Crust",0.333333333333333,"Dgigas"
"Dg2015_093","070315",27.34568,-112.25734,"7",2015,"F","6",17.6,2011-07-03,27,"R_Crust",0.5,"Dgigas"
"Dg2015_093","070315",27.34568,-112.25734,"7",2015,"F","6",17.6,2011-07-03,27,"F_Benthosema",0.5,"Dgigas"
"Dg2015_094","070315",27.34568,-112.25734,"7",2015,"F","4",14.8,2011-07-03,27,"R_Crust",0.5,"Dgigas"
"Dg2015_094","070315",27.34568,-112.25734,"7",2015,"F","4",14.8,2011-07-03,27,"F_UnID",0.5,"Dgigas"
"Dg2015_095","070315",27.34568,-112.25734,"7",2015,"F","4",18.3,2011-07-03,27,"F_UnID",1,"Dgigas"
"Dg2015_096","070315",27.34568,-112.25734,"7",2015,"F","4",16.3,2011-07-03,27,"F_Benthosema",0.75,"Dgigas"
"Dg2015_096","070315",27.34568,-112.25734,"7",2015,"F","4",16.3,2011-07-03,27,"R_Crust",0.25,"Dgigas"
"Dg2015_097","070315",27.34568,-112.25734,"7",2015,"F","7",18.3,2011-07-03,27,"C_Japetella",0.166666666666667,"Dgigas"
"Dg2015_097","070315",27.34568,-112.25734,"7",2015,"F","7",18.3,2011-07-03,27,"F_Benthosema",0.833333333333333,"Dgigas"
"Dg2015_098","070315",27.34568,-112.25734,"7",2015,"F","4",15.4,2011-07-03,27,"F_UnID",0.5,"Dgigas"
"Dg2015_098","070315",27.34568,-112.25734,"7",2015,"F","4",15.4,2011-07-03,27,"C_Abraliopsis",0.5,"Dgigas"
"Dg2015_101","070315",27.34568,-112.25734,"7",2015,"F","7",20.7,2011-07-03,27,"F_Triphoturus",0.5,"Dgigas"
"Dg2015_101","070315",27.34568,-112.25734,"7",2015,"F","7",20.7,2011-07-03,27,"F_Benthosema",0.25,"Dgigas"
"Dg2015_101","070315",27.34568,-112.25734,"7",2015,"F","7",20.7,2011-07-03,27,"R_Crust",0.25,"Dgigas"
"Dg2015_102","070315",27.34568,-112.25734,"7",2015,"M","7",21.1,2011-07-03,27,"R_Crust",0.333333333333333,"Dgigas"
"Dg2015_102","070315",27.34568,-112.25734,"7",2015,"M","7",21.1,2011-07-03,27,"F_Benthosema",0.666666666666667,"Dgigas"
"Dg2016_001","16S01",26.75187,-110.2269,"6",2016,"F","7",21.5,2016-06-18,27,"F_UnID",1,"Dgigas"
"Dg2016_002","16S01",26.75187,-110.2269,"6",2016,"F","7",18.7,2016-06-18,27,"R_Crust",0.5,"Dgigas"
"Dg2016_002","16S01",26.75187,-110.2269,"6",2016,"F","7",18.7,2016-06-18,27,"F_UnID",0.5,"Dgigas"
"Dg2016_003","16S01",26.75187,-110.2269,"6",2016,"F","7",19,2016-06-18,27,"C_Pterygioteuthis",0.25,"Dgigas"
"Dg2016_003","16S01",26.75187,-110.2269,"6",2016,"F","7",19,2016-06-18,27,"M_Pteropoda",0.25,"Dgigas"
"Dg2016_003","16S01",26.75187,-110.2269,"6",2016,"F","7",19,2016-06-18,27,"F_Bregmaceros",0.25,"Dgigas"
"Dg2016_003","16S01",26.75187,-110.2269,"6",2016,"F","7",19,2016-06-18,27,"R_Crust",0.25,"Dgigas"
"Dg2016_004","16S01",26.75187,-110.2269,"6",2016,"F","6",19.2,2016-06-18,27,"M_Pteropoda",0.5,"Dgigas"
"Dg2016_004","16S01",26.75187,-110.2269,"6",2016,"F","6",19.2,2016-06-18,27,"F_UnID",0.5,"Dgigas"
"Dg2016_006","16S01",26.75187,-110.2269,"6",2016,"F","6",19,2016-06-18,27,"R_Crust",0.5,"Dgigas"
"Dg2016_006","16S01",26.75187,-110.2269,"6",2016,"F","6",19,2016-06-18,27,"F_UnID",0.5,"Dgigas"
"Dg2016_007","16S01",26.75187,-110.2269,"6",2016,"F","6",18,2016-06-18,27,"R_Crust",0.5,"Dgigas"
"Dg2016_007","16S01",26.75187,-110.2269,"6",2016,"F","6",18,2016-06-18,27,"M_Pteropoda",0.5,"Dgigas"
"Dg2016_008","16S01",26.75187,-110.2269,"6",2016,"F","7",19.3,2016-06-18,27,"F_UnID",0.5,"Dgigas"
"Dg2016_008","16S01",26.75187,-110.2269,"6",2016,"F","7",19.3,2016-06-18,27,"R_Crust",0.5,"Dgigas"
"Dg2016_009","16S01",26.75187,-110.2269,"6",2016,"F","7",18.9,2016-06-18,27,"M_Pteropoda",0.5,"Dgigas"
"Dg2016_009","16S01",26.75187,-110.2269,"6",2016,"F","7",18.9,2016-06-18,27,"F_UnID",0.5,"Dgigas"
"Dg2016_010","16S01",26.75187,-110.2269,"6",2016,"F","7",19,2016-06-18,27,"R_Crust",0.5,"Dgigas"
"Dg2016_010","16S01",26.75187,-110.2269,"6",2016,"F","7",19,2016-06-18,27,"F_UnID",0.5,"Dgigas"
"Dg2016_011","16S01",26.75187,-110.2269,"6",2016,"M","7",16.7,2016-06-18,27,"F_UnID",0.666666666666667,"Dgigas"
"Dg2016_011","16S01",26.75187,-110.2269,"6",2016,"M","7",16.7,2016-06-18,27,"R_Crust",0.333333333333333,"Dgigas"
"Dg2016_014","16S01",26.75187,-110.2269,"6",2016,"F","7",21.3,2016-06-18,27,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2016_014","16S01",26.75187,-110.2269,"6",2016,"F","7",21.3,2016-06-18,27,"R_Crust",0.333333333333333,"Dgigas"
"Dg2016_014","16S01",26.75187,-110.2269,"6",2016,"F","7",21.3,2016-06-18,27,"F_UnID",0.333333333333333,"Dgigas"
"Dg2016_015","16S01",26.75187,-110.2269,"6",2016,"F","7",19.7,2016-06-18,27,"R_Crust",1,"Dgigas"
"Dg2016_016","16S01",26.75187,-110.2269,"6",2016,"F","7",19.5,2016-06-18,27,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2016_016","16S01",26.75187,-110.2269,"6",2016,"F","7",19.5,2016-06-18,27,"F_UnID",0.333333333333333,"Dgigas"
"Dg2016_016","16S01",26.75187,-110.2269,"6",2016,"F","7",19.5,2016-06-18,27,"R_Crust",0.333333333333333,"Dgigas"
"Dg2016_017","16S01",26.75187,-110.2269,"6",2016,"F","7",20.5,2016-06-18,27,"F_Benthosema",0.833333333333333,"Dgigas"
"Dg2016_017","16S01",26.75187,-110.2269,"6",2016,"F","7",20.5,2016-06-18,27,"M_Pteropoda",0.166666666666667,"Dgigas"
"Dg2016_018","16S01",26.75187,-110.2269,"6",2016,"F","7",19.4,2016-06-18,27,"F_UnID",0.333333333333333,"Dgigas"
"Dg2016_018","16S01",26.75187,-110.2269,"6",2016,"F","7",19.4,2016-06-18,27,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2016_018","16S01",26.75187,-110.2269,"6",2016,"F","7",19.4,2016-06-18,27,"R_Crust",0.333333333333333,"Dgigas"
"Dg2016_019","16S01",26.75187,-110.2269,"6",2016,"F","7",19,2016-06-18,27,"F_UnID",0.5,"Dgigas"
"Dg2016_019","16S01",26.75187,-110.2269,"6",2016,"F","7",19,2016-06-18,27,"R_Crust",0.5,"Dgigas"
"Dg2016_020","16S01",26.75187,-110.2269,"6",2016,"F","7",19,2016-06-18,27,"F_Triphoturus",0.5,"Dgigas"
"Dg2016_020","16S01",26.75187,-110.2269,"6",2016,"F","7",19,2016-06-18,27,"R_Crust",0.25,"Dgigas"
"Dg2016_020","16S01",26.75187,-110.2269,"6",2016,"F","7",19,2016-06-18,27,"F_Benthosema",0.25,"Dgigas"
"Dg2016_021","16S01",26.75187,-110.2269,"6",2016,"F","7",19.6,2016-06-18,27,"C_UnID",0.25,"Dgigas"
"Dg2016_021","16S01",26.75187,-110.2269,"6",2016,"F","7",19.6,2016-06-18,27,"M_Pteropoda",0.5,"Dgigas"
"Dg2016_021","16S01",26.75187,-110.2269,"6",2016,"F","7",19.6,2016-06-18,27,"R_Crust",0.25,"Dgigas"
"Dg2016_022","16S01",26.75187,-110.2269,"6",2016,"M","7",16.8,2016-06-18,27,"M_Pteropoda",0.25,"Dgigas"
"Dg2016_022","16S01",26.75187,-110.2269,"6",2016,"M","7",16.8,2016-06-18,27,"R_Crust",0.25,"Dgigas"
"Dg2016_022","16S01",26.75187,-110.2269,"6",2016,"M","7",16.8,2016-06-18,27,"F_UnID",0.5,"Dgigas"
"Dg2016_023","16S01",26.75187,-110.2269,"6",2016,"M","7",15.6,2016-06-18,27,"C_Pterygioteuthis",0.142857142857143,"Dgigas"
"Dg2016_023","16S01",26.75187,-110.2269,"6",2016,"M","7",15.6,2016-06-18,27,"M_Pteropoda",0.142857142857143,"Dgigas"
"Dg2016_023","16S01",26.75187,-110.2269,"6",2016,"M","7",15.6,2016-06-18,27,"F_UnID",0.142857142857143,"Dgigas"
"Dg2016_023","16S01",26.75187,-110.2269,"6",2016,"M","7",15.6,2016-06-18,27,"F_Triphoturus",0.142857142857143,"Dgigas"
"Dg2016_023","16S01",26.75187,-110.2269,"6",2016,"M","7",15.6,2016-06-18,27,"R_Crust",0.142857142857143,"Dgigas"
"Dg2016_023","16S01",26.75187,-110.2269,"6",2016,"M","7",15.6,2016-06-18,27,"F_UnID_.Myctophidae",0.285714285714286,"Dgigas"
"Dg2016_024","16S02",26.35032,-111.271983,"6",2016,"F","3",16,2016-06-22,29,"F_UnID",1,"Dgigas"
"Dg2016_025","16S02",26.35032,-111.271983,"6",2016,"F","3",14.5,2016-06-22,29,"M_Pteropoda",0.5,"Dgigas"
"Dg2016_025","16S02",26.35032,-111.271983,"6",2016,"F","3",14.5,2016-06-22,29,"R_Crust",0.5,"Dgigas"
"Dg2016_026","16S02",26.35032,-111.271983,"6",2016,"F","3",14.5,2016-06-22,29,"F_Triphoturus",0.25,"Dgigas"
"Dg2016_026","16S02",26.35032,-111.271983,"6",2016,"F","3",14.5,2016-06-22,29,"R_Crust",0.25,"Dgigas"
"Dg2016_026","16S02",26.35032,-111.271983,"6",2016,"F","3",14.5,2016-06-22,29,"F_Benthosema",0.25,"Dgigas"
"Dg2016_026","16S02",26.35032,-111.271983,"6",2016,"F","3",14.5,2016-06-22,29,"M_Pteropoda",0.25,"Dgigas"
"Dg2016_027","16S02",26.35032,-111.271983,"6",2016,"F","3",14.5,2016-06-22,29,"R_Crust",1,"Dgigas"
"Dg2016_028","16S03",26.642933,-111.3362167,"6",2016,"F","7",18.8,2016-06-23,27,"R_Crust",0.5,"Dgigas"
"Dg2016_028","16S03",26.642933,-111.3362167,"6",2016,"F","7",18.8,2016-06-23,27,"M_Pteropoda",0.5,"Dgigas"
"Dg2016_029","16S03",26.642933,-111.3362167,"6",2016,"F","4",16,2016-06-23,27,"F_UnID",0.5,"Dgigas"
"Dg2016_029","16S03",26.642933,-111.3362167,"6",2016,"F","4",16,2016-06-23,27,"M_Pteropoda",0.5,"Dgigas"
"Dg2016_030","16S03",26.642933,-111.3362167,"6",2016,"F","3",14.6,2016-06-23,27,"R_Crust",0.0357142857142857,"Dgigas"
"Dg2016_030","16S03",26.642933,-111.3362167,"6",2016,"F","3",14.6,2016-06-23,27,"M_Pteropoda",0.964285714285714,"Dgigas"
"Dg2016_031","16S03",26.642933,-111.3362167,"6",2016,"F","4",15.5,2016-06-23,27,"R_Crust",0.0384615384615385,"Dgigas"
"Dg2016_031","16S03",26.642933,-111.3362167,"6",2016,"F","4",15.5,2016-06-23,27,"M_Pteropoda",0.846153846153846,"Dgigas"
"Dg2016_031","16S03",26.642933,-111.3362167,"6",2016,"F","4",15.5,2016-06-23,27,"F_UnID",0.115384615384615,"Dgigas"
"Dg2016_032","16S04",27.636833,-112.3361,"6",2016,"F","7",18.9,2016-06-24,27,"F_Benthosema",1,"Dgigas"
"Dg2016_034","16S04",27.636833,-112.3361,"6",2016,"F","7",19.6,2016-06-24,27,"F_Triphoturus",0.166666666666667,"Dgigas"
"Dg2016_034","16S04",27.636833,-112.3361,"6",2016,"F","7",19.6,2016-06-24,27,"F_Bregmaceros",0.166666666666667,"Dgigas"
"Dg2016_034","16S04",27.636833,-112.3361,"6",2016,"F","7",19.6,2016-06-24,27,"M_Pteropoda",0.166666666666667,"Dgigas"
"Dg2016_034","16S04",27.636833,-112.3361,"6",2016,"F","7",19.6,2016-06-24,27,"F_Benthosema",0.5,"Dgigas"
"Dg2016_035","16S04",27.636833,-112.3361,"6",2016,"F","7",18.6,2016-06-24,27,"F_Benthosema",0.571428571428571,"Dgigas"
"Dg2016_035","16S04",27.636833,-112.3361,"6",2016,"F","7",18.6,2016-06-24,27,"F_Triphoturus",0.142857142857143,"Dgigas"
"Dg2016_035","16S04",27.636833,-112.3361,"6",2016,"F","7",18.6,2016-06-24,27,"C_Gonatus",0.142857142857143,"Dgigas"
"Dg2016_035","16S04",27.636833,-112.3361,"6",2016,"F","7",18.6,2016-06-24,27,"R_Crust",0.142857142857143,"Dgigas"
"Dg2016_036","16S04",27.636833,-112.3361,"6",2016,"F","7",22.5,2016-06-24,27,"C_UnID",0.5,"Dgigas"
"Dg2016_036","16S04",27.636833,-112.3361,"6",2016,"F","7",22.5,2016-06-24,27,"F_UnID",0.5,"Dgigas"
"Dg2016_037","16S04",27.636833,-112.3361,"6",2016,"F","7",17.1,2016-06-24,27,"M_Pteropoda",0.2,"Dgigas"
"Dg2016_037","16S04",27.636833,-112.3361,"6",2016,"F","7",17.1,2016-06-24,27,"R_Crust",0.2,"Dgigas"
"Dg2016_037","16S04",27.636833,-112.3361,"6",2016,"F","7",17.1,2016-06-24,27,"F_Benthosema",0.4,"Dgigas"
"Dg2016_037","16S04",27.636833,-112.3361,"6",2016,"F","7",17.1,2016-06-24,27,"C_UnID",0.2,"Dgigas"
"Dg2016_038","16S04",27.636833,-112.3361,"6",2016,"F","6",16,2016-06-24,27,"F_Benthosema",1,"Dgigas"
"Dg2016_039","16S04",27.636833,-112.3361,"6",2016,"F","7",19.1,2016-06-24,27,"F_Benthosema",0.888888888888889,"Dgigas"
"Dg2016_039","16S04",27.636833,-112.3361,"6",2016,"F","7",19.1,2016-06-24,27,"F_Vinciguerria",0.111111111111111,"Dgigas"
"Dg2016_040","16S04",27.636833,-112.3361,"6",2016,"F","7",17.9,2016-06-24,27,"C_Pterygioteuthis",0.666666666666667,"Dgigas"
"Dg2016_040","16S04",27.636833,-112.3361,"6",2016,"F","7",17.9,2016-06-24,27,"F_UnID",0.333333333333333,"Dgigas"
"Dg2016_041","16S05",27.938033,-112.579667,"6",2016,"F","2",11.1,2016-06-25,27,"F_Benthosema",0.5,"Dgigas"
"Dg2016_041","16S05",27.938033,-112.579667,"6",2016,"F","2",11.1,2016-06-25,27,"M_Pteropoda",0.5,"Dgigas"
"Dg2016_042","16S06",28.7845333,-112.7831833,"6",2016,"F","3",15.3,2016-06-27,28,"R_Crust",0.5,"Dgigas"
"Dg2016_042","16S06",28.7845333,-112.7831833,"6",2016,"F","3",15.3,2016-06-27,28,"F_UnID",0.5,"Dgigas"
"Dg2016_043","16S06",28.7845333,-112.7831833,"6",2016,"F","3",13.5,2016-06-27,28,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2016_043","16S06",28.7845333,-112.7831833,"6",2016,"F","3",13.5,2016-06-27,28,"F_UnID",0.333333333333333,"Dgigas"
"Dg2016_043","16S06",28.7845333,-112.7831833,"6",2016,"F","3",13.5,2016-06-27,28,"F_Benthosema",0.333333333333333,"Dgigas"
"Dg2016_044","16S07",28.895333,-112.876433,"6",2016,"M","3",11.9,2016-06-27,27,"R_Crust",0.5,"Dgigas"
"Dg2016_044","16S07",28.895333,-112.876433,"6",2016,"M","3",11.9,2016-06-27,27,"M_Pteropoda",0.5,"Dgigas"
"Dg2016_045","16S08",28.585333,-112.6575,"6",2016,"F","6",17.1,2016-06-28,29,"R_Crust",0.5,"Dgigas"
"Dg2016_045","16S08",28.585333,-112.6575,"6",2016,"F","6",17.1,2016-06-28,29,"M_Pteropoda",0.5,"Dgigas"
"Dg2016_046","16S08",28.585333,-112.6575,"6",2016,"F","6",15.8,2016-06-28,29,"R_Crust",1,"Dgigas"
"Dg2016_047","16S08",28.585333,-112.6575,"6",2016,"F","7",19.4,2016-06-28,29,"R_Crust",1,"Dgigas"
"Dg2016_048","16S08",28.585333,-112.6575,"6",2016,"F","7",16.8,2016-06-28,29,"F_UnID",0.333333333333333,"Dgigas"
"Dg2016_048","16S08",28.585333,-112.6575,"6",2016,"F","7",16.8,2016-06-28,29,"R_Crust",0.333333333333333,"Dgigas"
"Dg2016_048","16S08",28.585333,-112.6575,"6",2016,"F","7",16.8,2016-06-28,29,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2016_049","16S08",28.585333,-112.6575,"6",2016,"F","7",17.1,2016-06-28,29,"R_Crust",0.2,"Dgigas"
"Dg2016_049","16S08",28.585333,-112.6575,"6",2016,"F","7",17.1,2016-06-28,29,"F_Triphoturus",0.6,"Dgigas"
"Dg2016_049","16S08",28.585333,-112.6575,"6",2016,"F","7",17.1,2016-06-28,29,"F_UnID",0.2,"Dgigas"
"Dg2016_050","16S08",28.585333,-112.6575,"6",2016,"F","6",16,2016-06-28,29,"R_Crust",0.333333333333333,"Dgigas"
"Dg2016_050","16S08",28.585333,-112.6575,"6",2016,"F","6",16,2016-06-28,29,"F_UnID",0.333333333333333,"Dgigas"
"Dg2016_050","16S08",28.585333,-112.6575,"6",2016,"F","6",16,2016-06-28,29,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2016_051","16S08",28.585333,-112.6575,"6",2016,"F","7",18.3,2016-06-28,29,"R_Crust",0.333333333333333,"Dgigas"
"Dg2016_051","16S08",28.585333,-112.6575,"6",2016,"F","7",18.3,2016-06-28,29,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2016_051","16S08",28.585333,-112.6575,"6",2016,"F","7",18.3,2016-06-28,29,"F_Benthosema",0.333333333333333,"Dgigas"
"Dg2016_052","16S08",28.585333,-112.6575,"6",2016,"F","7",16.2,2016-06-28,29,"M_Pteropoda",1,"Dgigas"
"Dg2016_053","16S08",28.585333,-112.6575,"6",2016,"F","4",16.3,2016-06-28,29,"M_Pteropoda",0.5,"Dgigas"
"Dg2016_053","16S08",28.585333,-112.6575,"6",2016,"F","4",16.3,2016-06-28,29,"R_Crust",0.5,"Dgigas"
"Dg2016_054","16S08",28.585333,-112.6575,"6",2016,"F","7",18.8,2016-06-28,29,"R_Crust",0.333333333333333,"Dgigas"
"Dg2016_054","16S08",28.585333,-112.6575,"6",2016,"F","7",18.8,2016-06-28,29,"F_UnID",0.333333333333333,"Dgigas"
"Dg2016_054","16S08",28.585333,-112.6575,"6",2016,"F","7",18.8,2016-06-28,29,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2016_055","16S08",28.585333,-112.6575,"6",2016,"F","7",16,2016-06-28,29,"R_Crust",0.333333333333333,"Dgigas"
"Dg2016_055","16S08",28.585333,-112.6575,"6",2016,"F","7",16,2016-06-28,29,"M_Pteropoda",0.333333333333333,"Dgigas"
