Ref,Monthly..,year,Date,Locality,ML,Weight,SEX,Mat.Stage,prey,rostral,item,length,SL,TL,ML,,,
1247,7,1997,4/15/97,Guaymas,82.6,18.675,H,V,Benthosema,,Otolith.length11,2,37.4945,46.6956,,,,
1250,10,1997,4/15/97,Guaymas,69.7,11.4,H,IV,Benthosema,,Otolith.length11,1.8,33.7075,41.69332,,,,
1247,7,1997,4/15/97,Guaymas,82.6,18.675,H,V,Benthosema,,Otolith.length12,2,37.4945,46.6956,,,,
1250,10,1997,4/15/97,Guaymas,69.7,11.4,H,IV,Benthosema,,Otolith.length12,2,37.4945,46.6956,,,,
1247,7,1997,4/15/97,Guaymas,82.6,18.675,H,V,Benthosema,,Otolith.length13,2.1,39.388,49.19674,,,,
1250,10,1997,4/15/97,Guaymas,69.7,11.4,H,IV,Benthosema,,Otolith.length13,2.2,41.2815,51.69788,,,,
1250,10,1997,4/15/97,Guaymas,69.7,11.4,H,IV,Benthosema,,Otolith.length14,1.9,35.601,44.19446,,,,
1250,10,1997,4/15/97,Guaymas,69.7,11.4,H,IV,Benthosema,,Otolith.length15,1.9,35.601,44.19446,,,,
1250,10,1997,4/15/97,Guaymas,69.7,11.4,H,IV,Benthosema,,Otolith.length16,2.1,39.388,49.19674,,,,
1250,10,1997,4/15/97,Guaymas,69.7,11.4,H,IV,Benthosema,,Otolith.length17,2.1,39.388,49.19674,,,,
1250,10,1997,4/15/97,Guaymas,69.7,11.4,H,IV,Benthosema,,Otolith.length18,2,37.4945,46.6956,,,,
1250,10,1997,4/15/97,Guaymas,69.7,11.4,H,IV,Benthosema,,Otolith.length19,2,37.4945,46.6956,,,,
767,12,1997,4/15/97,Guaymas,59.4,5.725,M,IV,Pterygioteuthis,,Otolith.length1,0.2,,,12.832,,,
766,11,1997,4/15/97,Guaymas,60,5.975,H,II,Pterygioteuthis,,Otolith.length1,0.3,,,16.148,,,
760,5,1997,4/15/97,Guaymas,62.5,7.775,H,III,Pterygioteuthis,,Otolith.length1,0.4,,,19.464,,,
759,4,1997,4/15/97,Guaymas,65.9,7.75,M,V,Pterygioteuthis,,Otolith.length1,0.3,,,16.148,,,
756,1,1997,4/15/97,Guaymas,66.9,9.225,M,V,Pterygioteuthis,,Otolith.length1,0.5,,,22.78,,,
761,6,1997,4/15/97,Guaymas,72.6,13.325,H,III,Pterygioteuthis,,Otolith.length1,0.1,,,9.516,,,
757,2,1997,4/15/97,Guaymas,74.6,15.075,H,V,Pterygioteuthis,,Otolith.length1,0.4,,,19.464,,,
767,12,1997,4/15/97,Guaymas,59.4,5.725,M,IV,Pterygioteuthis,,Otolith.length2,0.2,,,12.832,,,
766,11,1997,4/15/97,Guaymas,60,5.975,H,II,Pterygioteuthis,,Otolith.length2,0.4,,,19.464,,,
760,5,1997,4/15/97,Guaymas,62.5,7.775,H,III,Pterygioteuthis,,Otolith.length2,0.4,,,19.464,,,
759,4,1997,4/15/97,Guaymas,65.9,7.75,M,V,Pterygioteuthis,,Otolith.length2,0.8,,,32.728,,,
756,1,1997,4/15/97,Guaymas,66.9,9.225,M,V,Pterygioteuthis,,Otolith.length2,0.4,,,19.464,,,
760,5,1997,4/15/97,Guaymas,62.5,7.775,H,III,Pterygioteuthis,,Otolith.length3,0.4,,,19.464,,,
756,1,1997,4/15/97,Guaymas,66.9,9.225,M,V,Pterygioteuthis,,Otolith.length3,0.4,,,19.464,,,
760,5,1997,4/15/97,Guaymas,62.5,7.775,H,III,Pterygioteuthis,,Otolith.length4,0.4,,,19.464,,,
756,1,1997,4/15/97,Guaymas,66.9,9.225,M,V,Pterygioteuthis,,Otolith.length4,0.4,,,19.464,,,
760,5,1997,4/15/97,Guaymas,62.5,7.775,H,III,Pterygioteuthis,,Otolith.length5,0.4,,,19.464,,,
756,1,1997,4/15/97,Guaymas,66.9,9.225,M,V,Pterygioteuthis,,Otolith.length5,0.3,,,16.148,,,
760,5,1997,4/15/97,Guaymas,62.5,7.775,H,III,Pterygioteuthis,,Otolith.length6,0.4,,,19.464,,,
760,5,1997,4/15/97,Guaymas,62.5,7.775,H,III,Pterygioteuthis,,Otolith.length7,0.4,,,19.464,,,
760,5,1997,4/15/97,Guaymas,62.5,7.775,H,III,Pterygioteuthis,,Otolith.length8,0.4,,,19.464,,,
760,5,1997,4/15/97,Guaymas,62.5,7.775,H,III,Pterygioteuthis,,Otolith.length9,0.3,,,16.148,,,
760,5,1997,4/15/97,Guaymas,62.5,7.775,H,III,Pterygioteuthis,,Otolith.length10,0.3,,,16.148,,,
760,5,1997,4/15/97,Guaymas,62.5,7.775,H,III,Pterygioteuthis,,Otolith.length11,0.3,,,16.148,,,
760,5,1997,4/15/97,Guaymas,62.5,7.775,H,III,Pterygioteuthis,,Otolith.length12,0.3,,,16.148,,,
760,5,1997,4/15/97,Guaymas,62.5,7.775,H,III,Triphoturus,,Otolith.length1,0.9,39.7143,50.53002,,,,
759,4,1997,4/15/97,Guaymas,65.9,7.75,M,V,Triphoturus,,Otolith.length1,0.9,39.7143,50.53002,,,,
768,13,1997,4/15/97,Guaymas,71.2,12.425,H,III,Triphoturus,,Otolith.length1,0.9,39.7143,50.53002,,,,
761,6,1997,4/15/97,Guaymas,72.6,13.325,H,III,Triphoturus,,Otolith.length1,1,42.5665,54.4742,,,,
763,8,1997,4/15/97,Guaymas,75.4,14.025,H,III,Triphoturus,,Otolith.length1,1,42.5665,54.4742,,,,
758,3,1997,4/15/97,Guaymas,81,17.075,H,V,Triphoturus,,Otolith.length1,0.9,39.7143,50.53002,,,,
761,6,1997,4/15/97,Guaymas,72.6,13.325,H,III,Triphoturus,,Otolith.length2,0.7,34.0099,42.64166,,,,
758,3,1997,4/15/97,Guaymas,81,17.075,H,V,Triphoturus,,Otolith.length2,1,42.5665,54.4742,,,,
1270,16,1997,4/16/97,Guaymas,55.8,5.6,H,II,Benthosema,,Otolith.length1,2.1,39.388,49.19674,,,,
1271,17,1997,4/16/97,Guaymas,68.4,10.3,M,V,Benthosema,,Otolith.length1,2.2,41.2815,51.69788,,,,
1273,19,1997,4/16/97,Guaymas,58.8,5.85,M,V,Benthosema,,Otolith.length1,1.7,31.814,39.19218,,,,
1274,20,1997,4/16/97,Guaymas,75.7,NA,H,V,Benthosema,,Otolith.length1,1.8,33.7075,41.69332,,,,
1275,21,1997,4/16/97,Guaymas,69.6,10.3,H,V,Benthosema,,Otolith.length1,2,37.4945,46.6956,,,,
1276,22,1997,4/16/97,Guaymas,70.9,NA,H,III,Benthosema,,Otolith.length1,1.9,35.601,44.19446,,,,
1277,23,1997,4/16/97,Guaymas,73.4,NA,M,V,Benthosema,,Otolith.length1,1.9,35.601,44.19446,,,,
1279,25,1997,4/16/97,Guaymas,70.8,NA,H,III,Benthosema,,Otolith.length1,1.8,33.7075,41.69332,,,,
1270,16,1997,4/16/97,Guaymas,55.8,5.6,H,II,Benthosema,,Otolith.length2,1.7,31.814,39.19218,,,,
1271,17,1997,4/16/97,Guaymas,68.4,10.3,M,V,Benthosema,,Otolith.length2,2.1,39.388,49.19674,,,,
1273,19,1997,4/16/97,Guaymas,58.8,5.85,M,V,Benthosema,,Otolith.length2,1.7,31.814,39.19218,,,,
1274,20,1997,4/16/97,Guaymas,75.7,NA,H,V,Benthosema,,Otolith.length2,1.8,33.7075,41.69332,,,,
1275,21,1997,4/16/97,Guaymas,69.6,10.3,H,V,Benthosema,,Otolith.length2,2.1,39.388,49.19674,,,,
1276,22,1997,4/16/97,Guaymas,70.9,NA,H,III,Benthosema,,Otolith.length2,1.9,35.601,44.19446,,,,
1277,23,1997,4/16/97,Guaymas,73.4,NA,M,V,Benthosema,,Otolith.length2,2.1,39.388,49.19674,,,,
1279,25,1997,4/16/97,Guaymas,70.8,NA,H,III,Benthosema,,Otolith.length2,2.1,39.388,49.19674,,,,
1270,16,1997,4/16/97,Guaymas,55.8,5.6,H,II,Benthosema,,Otolith.length3,2.1,39.388,49.19674,,,,
1271,17,1997,4/16/97,Guaymas,68.4,10.3,M,V,Benthosema,,Otolith.length3,2,37.4945,46.6956,,,,
1273,19,1997,4/16/97,Guaymas,58.8,5.85,M,V,Benthosema,,Otolith.length3,1.8,33.7075,41.69332,,,,
1274,20,1997,4/16/97,Guaymas,75.7,NA,H,V,Benthosema,,Otolith.length3,1.6,29.9205,36.69104,,,,
1275,21,1997,4/16/97,Guaymas,69.6,10.3,H,V,Benthosema,,Otolith.length3,2.2,41.2815,51.69788,,,,
1276,22,1997,4/16/97,Guaymas,70.9,NA,H,III,Benthosema,,Otolith.length3,1.8,33.7075,41.69332,,,,
1277,23,1997,4/16/97,Guaymas,73.4,NA,M,V,Benthosema,,Otolith.length3,1.8,33.7075,41.69332,,,,
1279,25,1997,4/16/97,Guaymas,70.8,NA,H,III,Benthosema,,Otolith.length3,1.9,35.601,44.19446,,,,
1270,16,1997,4/16/97,Guaymas,55.8,5.6,H,II,Benthosema,,Otolith.length4,1.9,35.601,44.19446,,,,
1271,17,1997,4/16/97,Guaymas,68.4,10.3,M,V,Benthosema,,Otolith.length4,2,37.4945,46.6956,,,,
1273,19,1997,4/16/97,Guaymas,58.8,5.85,M,V,Benthosema,,Otolith.length4,1.8,33.7075,41.69332,,,,
1274,20,1997,4/16/97,Guaymas,75.7,NA,H,V,Benthosema,,Otolith.length4,2,37.4945,46.6956,,,,
1275,21,1997,4/16/97,Guaymas,69.6,10.3,H,V,Benthosema,,Otolith.length4,2,37.4945,46.6956,,,,
1276,22,1997,4/16/97,Guaymas,70.9,NA,H,III,Benthosema,,Otolith.length4,1.9,35.601,44.19446,,,,
1277,23,1997,4/16/97,Guaymas,73.4,NA,M,V,Benthosema,,Otolith.length4,2.2,41.2815,51.69788,,,,
1279,25,1997,4/16/97,Guaymas,70.8,NA,H,III,Benthosema,,Otolith.length4,1.9,35.601,44.19446,,,,
1270,16,1997,4/16/97,Guaymas,55.8,5.6,H,II,Benthosema,,Otolith.length5,1.7,31.814,39.19218,,,,
1271,17,1997,4/16/97,Guaymas,68.4,10.3,M,V,Benthosema,,Otolith.length5,2,37.4945,46.6956,,,,
1273,19,1997,4/16/97,Guaymas,58.8,5.85,M,V,Benthosema,,Otolith.length5,1.6,29.9205,36.69104,,,,
1275,21,1997,4/16/97,Guaymas,69.6,10.3,H,V,Benthosema,,Otolith.length5,1.9,35.601,44.19446,,,,
1276,22,1997,4/16/97,Guaymas,70.9,NA,H,III,Benthosema,,Otolith.length5,1.6,29.9205,36.69104,,,,
1277,23,1997,4/16/97,Guaymas,73.4,NA,M,V,Benthosema,,Otolith.length5,1.7,31.814,39.19218,,,,
1279,25,1997,4/16/97,Guaymas,70.8,NA,H,III,Benthosema,,Otolith.length5,1.9,35.601,44.19446,,,,
1270,16,1997,4/16/97,Guaymas,55.8,5.6,H,II,Benthosema,,Otolith.length6,2.1,39.388,49.19674,,,,
1271,17,1997,4/16/97,Guaymas,68.4,10.3,M,V,Benthosema,,Otolith.length6,1.9,35.601,44.19446,,,,
1273,19,1997,4/16/97,Guaymas,58.8,5.85,M,V,Benthosema,,Otolith.length6,1.9,35.601,44.19446,,,,
1275,21,1997,4/16/97,Guaymas,69.6,10.3,H,V,Benthosema,,Otolith.length6,2,37.4945,46.6956,,,,
1276,22,1997,4/16/97,Guaymas,70.9,NA,H,III,Benthosema,,Otolith.length6,2.2,41.2815,51.69788,,,,
1279,25,1997,4/16/97,Guaymas,70.8,NA,H,III,Benthosema,,Otolith.length6,1.7,31.814,39.19218,,,,
1270,16,1997,4/16/97,Guaymas,55.8,5.6,H,II,Benthosema,,Otolith.length7,2.1,39.388,49.19674,,,,
1271,17,1997,4/16/97,Guaymas,68.4,10.3,M,V,Benthosema,,Otolith.length7,1.7,31.814,39.19218,,,,
1275,21,1997,4/16/97,Guaymas,69.6,10.3,H,V,Benthosema,,Otolith.length7,1.8,33.7075,41.69332,,,,
1276,22,1997,4/16/97,Guaymas,70.9,NA,H,III,Benthosema,,Otolith.length7,1.7,31.814,39.19218,,,,
1279,25,1997,4/16/97,Guaymas,70.8,NA,H,III,Benthosema,,Otolith.length7,2.2,41.2815,51.69788,,,,
1270,16,1997,4/16/97,Guaymas,55.8,5.6,H,II,Benthosema,,Otolith.length8,1.8,33.7075,41.69332,,,,
1271,17,1997,4/16/97,Guaymas,68.4,10.3,M,V,Benthosema,,Otolith.length8,2,37.4945,46.6956,,,,
1275,21,1997,4/16/97,Guaymas,69.6,10.3,H,V,Benthosema,,Otolith.length8,1.9,35.601,44.19446,,,,
1276,22,1997,4/16/97,Guaymas,70.9,NA,H,III,Benthosema,,Otolith.length8,1.6,29.9205,36.69104,,,,
1270,16,1997,4/16/97,Guaymas,55.8,5.6,H,II,Benthosema,,Otolith.length9,1.9,35.601,44.19446,,,,
1271,17,1997,4/16/97,Guaymas,68.4,10.3,M,V,Benthosema,,Otolith.length9,2,37.4945,46.6956,,,,
1275,21,1997,4/16/97,Guaymas,69.6,10.3,H,V,Benthosema,,Otolith.length9,1.8,33.7075,41.69332,,,,
1276,22,1997,4/16/97,Guaymas,70.9,NA,H,III,Benthosema,,Otolith.length9,2.1,39.388,49.19674,,,,
1270,16,1997,4/16/97,Guaymas,55.8,5.6,H,II,Benthosema,,Otolith.length10,2.1,39.388,49.19674,,,,
1271,17,1997,4/16/97,Guaymas,68.4,10.3,M,V,Benthosema,,Otolith.length10,2,37.4945,46.6956,,,,
1275,21,1997,4/16/97,Guaymas,69.6,10.3,H,V,Benthosema,,Otolith.length10,1.4,26.1335,31.68876,,,,
1276,22,1997,4/16/97,Guaymas,70.9,NA,H,III,Benthosema,,Otolith.length10,2.2,41.2815,51.69788,,,,
1271,17,1997,4/16/97,Guaymas,68.4,10.3,M,V,Benthosema,,Otolith.length11,1.7,31.814,39.19218,,,,
1276,22,1997,4/16/97,Guaymas,70.9,NA,H,III,Benthosema,,Otolith.length11,2,37.4945,46.6956,,,,
1271,17,1997,4/16/97,Guaymas,68.4,10.3,M,V,Benthosema,,Otolith.length12,1.7,31.814,39.19218,,,,
1276,22,1997,4/16/97,Guaymas,70.9,NA,H,III,Benthosema,,Otolith.length12,2.1,39.388,49.19674,,,,
1271,17,1997,4/16/97,Guaymas,68.4,10.3,M,V,Benthosema,,Otolith.length13,1.8,33.7075,41.69332,,,,
1271,17,1997,4/16/97,Guaymas,68.4,10.3,M,V,Benthosema,,Otolith.length14,2.2,41.2815,51.69788,,,,
774,19,1997,4/16/97,Guaymas,58.8,5.85,M,V,Pterygioteuthis,,Otolith.length1,0.4,,,19.464,,,
776,21,1997,4/16/97,Guaymas,69.6,10.3,H,V,Pterygioteuthis,,Otolith.length1,0.3,,,16.148,,,
780,25,1997,4/16/97,Guaymas,70.8,NA,H,III,Pterygioteuthis,,Otolith.length1,0.3,,,16.148,,,
777,22,1997,4/16/97,Guaymas,70.9,NA,H,III,Pterygioteuthis,,Otolith.length1,0.4,,,19.464,,,
774,19,1997,4/16/97,Guaymas,58.8,5.85,M,V,Pterygioteuthis,,Otolith.length2,0.4,,,19.464,,,
776,21,1997,4/16/97,Guaymas,69.6,10.3,H,V,Pterygioteuthis,,Otolith.length2,0.4,,,19.464,,,
777,22,1997,4/16/97,Guaymas,70.9,NA,H,III,Pterygioteuthis,,Otolith.length2,0.3,,,16.148,,,
777,22,1997,4/16/97,Guaymas,70.9,NA,H,III,Pterygioteuthis,,Otolith.length3,0.4,,,19.464,,,
777,22,1997,4/16/97,Guaymas,70.9,NA,H,III,Pterygioteuthis,,Otolith.length4,0.4,,,19.464,,,
777,22,1997,4/16/97,Guaymas,70.9,NA,H,III,Pterygioteuthis,,Otolith.length5,0.5,,,22.78,,,
774,19,1997,4/16/97,Guaymas,58.8,5.85,M,V,Triphoturus,,Otolith.length1,0.8,36.8621,46.58584,,,,
776,21,1997,4/16/97,Guaymas,69.6,10.3,H,V,Triphoturus,,Otolith.length1,0.9,39.7143,50.53002,,,,
780,25,1997,4/16/97,Guaymas,70.8,NA,H,III,Triphoturus,,Otolith.length1,0.9,39.7143,50.53002,,,,
1,1,1998,5/10/98,TORTUGA,20.5,240.1,M,II,Benthosema,,Otolith.length1,2.3,43.175,54.19902,,,,
2,2,1998,5/10/98,TORTUGA,27.5,480.2,H,IV,Benthosema,,Otolith.length1,1.8,33.7075,41.69332,,,,
3,3,1998,5/10/98,TORTUGA,17.6,144.8,H,I,Benthosema,,Otolith.length1,2,37.4945,46.6956,,,,
4,4,1998,5/10/98,TORTUGA,21.4,199.8,M,I,Benthosema,,Otolith.length1,2,37.4945,46.6956,,,,
9,5,1998,5/10/98,TORTUGA,21.1,235.3,H,II,Benthosema,,Otolith.length1,1.4,26.1335,31.68876,,,,
11,6,1998,5/10/98,TORTUGA,25.6,406,M,II,Benthosema,,Otolith.length1,2,37.4945,46.6956,,,,
12,7,1998,5/10/98,TORTUGA,25.3,446.7,H,II,Benthosema,,Otolith.length1,1.8,33.7075,41.69332,,,,
13,#REF!,1998,5/10/98,TORTUGA,18.9,167.3,H,I,Benthosema,,Otolith.length1,2,37.4945,46.6956,,,,
14,#REF!,1998,5/10/98,TORTUGA,25.6,440.8,H,III,Benthosema,,Otolith.length1,1.6,29.9205,36.69104,,,,
18,2A,1998,5/10/98,TORTUGA,17.5,135.3,H,I,Benthosema,,Otolith.length1,1.9,35.601,44.19446,,,,
1,1,1998,5/10/98,TORTUGA,20.5,240.1,M,II,Benthosema,,Otolith.length2,1.9,35.601,44.19446,,,,
2,2,1998,5/10/98,TORTUGA,27.5,480.2,H,IV,Benthosema,,Otolith.length2,2.2,41.2815,51.69788,,,,
4,4,1998,5/10/98,TORTUGA,21.4,199.8,M,I,Benthosema,,Otolith.length2,1.7,31.814,39.19218,,,,
9,5,1998,5/10/98,TORTUGA,21.1,235.3,H,II,Benthosema,,Otolith.length2,2,37.4945,46.6956,,,,
13,#REF!,1998,5/10/98,TORTUGA,18.9,167.3,H,I,Benthosema,,Otolith.length2,2,37.4945,46.6956,,,,
4,4,1998,5/10/98,TORTUGA,21.4,199.8,M,I,Benthosema,,Otolith.length3,2.1,39.388,49.19674,,,,
9,5,1998,5/10/98,TORTUGA,21.1,235.3,H,II,Benthosema,,Otolith.length3,1.9,35.601,44.19446,,,,
9,5,1998,5/10/98,TORTUGA,21.1,235.3,H,II,Benthosema,,Otolith.length4,2.1,39.388,49.19674,,,,
10,,1998,5/10/98,TORTUGA,24.6,426.2,H,V,Pterygioteuthis,,Otolith.length1,0.5,,,22.78,,,
14,,1998,5/10/98,TORTUGA,25.6,440.8,H,III,Pterygioteuthis,,Otolith.length1,0.5,,,22.78,,,
14,,1998,5/10/98,TORTUGA,25.6,440.8,H,III,Pterygioteuthis,,Otolith.length2,0.6,,,26.096,,,
2,2,1998,5/10/98,TORTUGA,27.5,480.2,H,IV,Triphoturus,,Otolith.length1,0.7,34.0099,42.64166,,,,
11,#VALUE!,1998,5/10/98,TORTUGA,25.6,406,M,II,Triphoturus,,Otolith.length1,0.6,31.1577,38.69748,,,,
11,#VALUE!,1998,5/10/98,TORTUGA,25.6,406,M,II,Triphoturus,,Otolith.length2,0.7,34.0099,42.64166,,,,
29,11,1999,5/1/99,LORETO,21.7,206.4,H,II,Benthosema,,Otolith.length1,2.1,39.388,49.19674,,,,
29,,1999,5/1/99,LORETO,21.7,206.4,H,II,Pterygioteuthis,,Otolith.length1,0.3,,,16.148,,,
40,,1999,5/1/99,LORETO,23,225.1,M,III,Pterygioteuthis,URL,Otolith.length1,0.2,,,13.096,,,
29,,1999,5/1/99,LORETO,21.7,206.4,H,II,Pterygioteuthis,,Otolith.length2,0.3,,,16.148,,,
40,,1999,5/1/99,LORETO,23,225.1,M,III,Pterygioteuthis,URL,Otolith.length2,0.3,,,15.994,,,
20,2,1999,5/1/99,LORETO,23.6,279.4,H,II,Triphoturus,,Otolith.length1,1.3,51.1231,66.30674,,,,
28,10,1999,5/1/99,LORETO,25.2,318.7,H,II,Triphoturus,,Otolith.length1,1.1,45.4187,58.41838,,,,
34,17,1999,5/1/99,LORETO,26.3,392.2,H,II-III,Triphoturus,,Otolith.length1,1.1,45.4187,58.41838,,,,
30,12,1999,5/1/99,LORETO,25.9,397.1,H,II-III,Triphoturus,,Otolith.length1,1,42.5665,54.4742,,,,
32,14,1999,5/1/99,LORETO,23,245.9,H,II,Triphoturus,,Otolith.length1,1,42.5665,54.4742,,,,
29,11,1999,5/1/99,LORETO,21.7,206.4,H,II,Triphoturus,,Otolith.length1,0.8,36.8621,46.58584,,,,
39,22,1999,5/1/99,LORETO,21.5,236.3,M,III,Triphoturus,,Otolith.length1,0.8,36.8621,46.58584,,,,
20,2,1999,5/1/99,LORETO,23.6,279.4,H,II,Triphoturus,,Otolith.length2,1.1,45.4187,58.41838,,,,
28,10,1999,5/1/99,LORETO,25.2,318.7,H,II,Triphoturus,,Otolith.length2,1,42.5665,54.4742,,,,
34,17,1999,5/1/99,LORETO,26.3,392.2,H,II-III,Triphoturus,,Otolith.length2,1,42.5665,54.4742,,,,
30,12,1999,5/1/99,LORETO,25.9,397.1,H,II-III,Triphoturus,,Otolith.length2,0.8,36.8621,46.58584,,,,
29,11,1999,5/1/99,LORETO,21.7,206.4,H,II,Triphoturus,,Otolith.length2,0.8,36.8621,46.58584,,,,
39,22,1999,5/1/99,LORETO,21.5,236.3,M,III,Triphoturus,,Otolith.length2,0.9,39.7143,50.53002,,,,
28,10,1999,5/1/99,LORETO,25.2,318.7,H,II,Triphoturus,,Otolith.length3,1.2,48.2709,62.36256,,,,
34,17,1999,5/1/99,LORETO,26.3,392.2,H,II-III,Triphoturus,,Otolith.length3,1.2,48.2709,62.36256,,,,
30,12,1999,5/1/99,LORETO,25.9,397.1,H,II-III,Triphoturus,,Otolith.length3,1.1,45.4187,58.41838,,,,
29,11,1999,5/1/99,LORETO,21.7,206.4,H,II,Triphoturus,,Otolith.length3,1.1,45.4187,58.41838,,,,
39,22,1999,5/1/99,LORETO,21.5,236.3,M,III,Triphoturus,,Otolith.length3,1.1,45.4187,58.41838,,,,
28,10,1999,5/1/99,LORETO,25.2,318.7,H,II,Triphoturus,,Otolith.length4,1.1,45.4187,58.41838,,,,
34,17,1999,5/1/99,LORETO,26.3,392.2,H,II-III,Triphoturus,,Otolith.length4,1.1,45.4187,58.41838,,,,
30,12,1999,5/1/99,LORETO,25.9,397.1,H,II-III,Triphoturus,,Otolith.length4,1.2,48.2709,62.36256,,,,
28,10,1999,5/1/99,LORETO,25.2,318.7,H,II,Triphoturus,,Otolith.length5,1,42.5665,54.4742,,,,
34,17,1999,5/1/99,LORETO,26.3,392.2,H,II-III,Triphoturus,,Otolith.length5,1.1,45.4187,58.41838,,,,
34,17,1999,5/1/99,LORETO,26.3,392.2,H,II-III,Triphoturus,,Otolith.length6,1.1,45.4187,58.41838,,,,
34,17,1999,5/1/99,LORETO,26.3,392.2,H,II-III,Triphoturus,,Otolith.length7,1.1,45.4187,58.41838,,,,
34,17,1999,5/1/99,LORETO,26.3,392.2,H,II-III,Triphoturus,,Otolith.length8,1,42.5665,54.4742,,,,
34,17,1999,5/1/99,LORETO,26.3,392.2,H,II-III,Triphoturus,,Otolith.length9,1,42.5665,54.4742,,,,
34,17,1999,5/1/99,LORETO,26.3,392.2,H,II-III,Triphoturus,,Otolith.length10,1.2,48.2709,62.36256,,,,
42,2,1999,5/22/99,TOPOLOBAMPO,29.2,742.4,H,V,Benthosema,,Otolith.length1,2.2,41.2815,51.69788,,,,
55,2,1999,5/22/99,TOPOLOBAMPO,23.8,299.4,H,V,Benthosema,,Otolith.length1,1.4,26.1335,31.68876,,,,
60,7,1999,5/22/99,TOPOLOBAMPO,33.1,797.6,M,V,Benthosema,,Otolith.length1,2.2,41.2815,51.69788,,,,
67,14,1999,5/22/99,TOPOLOBAMPO,31.4,768,M,V,Benthosema,,Otolith.length1,2.25,42.22825,52.94845,,,,
42,2,1999,5/22/99,TOPOLOBAMPO,29.2,742.4,H,V,Benthosema,,Otolith.length2,2.1,39.388,49.19674,,,,
60,7,1999,5/22/99,TOPOLOBAMPO,33.1,797.6,M,V,Benthosema,,Otolith.length2,2,37.4945,46.6956,,,,
42,2,1999,5/22/99,TOPOLOBAMPO,29.2,742.4,H,V,Benthosema,,Otolith.length3,2.1,39.388,49.19674,,,,
60,7,1999,5/22/99,TOPOLOBAMPO,33.1,797.6,M,V,Benthosema,,Otolith.length3,2.3,43.175,54.19902,,,,
42,2,1999,5/22/99,TOPOLOBAMPO,29.2,742.4,H,V,Benthosema,,Otolith.length4,2,37.4945,46.6956,,,,
60,7,1999,5/22/99,TOPOLOBAMPO,33.1,797.6,M,V,Benthosema,,Otolith.length4,2.1,39.388,49.19674,,,,
60,7,1999,5/22/99,TOPOLOBAMPO,33.1,797.6,M,V,Benthosema,,Otolith.length5,2.45,46.01525,57.95073,,,,
60,7,1999,5/22/99,TOPOLOBAMPO,33.1,797.6,M,V,Benthosema,,Otolith.length6,2.15,40.33475,50.44731,,,,
60,7,1999,5/22/99,TOPOLOBAMPO,33.1,797.6,M,V,Benthosema,,Otolith.length7,2.05,38.44125,47.94617,,,,
60,7,1999,5/22/99,TOPOLOBAMPO,33.1,797.6,M,V,Benthosema,,Otolith.length8,1.95,36.54775,45.44503,,,,
60,7,1999,5/22/99,TOPOLOBAMPO,33.1,797.6,M,V,Benthosema,,Otolith.length9,2.2,41.2815,51.69788,,,,
60,7,1999,5/22/99,TOPOLOBAMPO,33.1,797.6,M,V,Benthosema,,Otolith.length10,2.2,41.2815,51.69788,,,,
60,7,1999,5/22/99,TOPOLOBAMPO,33.1,797.6,M,V,Benthosema,,Otolith.length11,2,37.4945,46.6956,,,,
60,7,1999,5/22/99,TOPOLOBAMPO,33.1,797.6,M,V,Benthosema,,Otolith.length12,2.1,39.388,49.19674,,,,
59,,1999,5/22/99,TOPOLOBAMPO,28,447.2,H,V,Pterygioteuthis,,Otolith.length1,0.45,,,21.122,,,
41,,1999,5/22/99,TOPOLOBAMPO,31.4,570.9,H,IV,Pterygioteuthis,,Otolith.length1,0.45,,,21.122,,,
65,,1999,5/22/99,TOPOLOBAMPO,31.4,661,M,V,Pterygioteuthis,,Otolith.length1,0.45,,,21.122,,,
53,,1999,5/22/99,TOPOLOBAMPO,32.3,712.2,M,IV,Pterygioteuthis,,Otolith.length1,0.2,,,12.832,,,
51,,1999,5/22/99,TOPOLOBAMPO,33.5,815.7,H,IV,Pterygioteuthis,,Otolith.length1,0.45,,,21.122,,,
50,6,1999,5/22/99,TOPOLOBAMPO,35.1,1134.7,H,IV,Triphoturus,,Otolith.length1,1.1,45.4187,58.41838,,,,
60,7,1999,5/22/99,TOPOLOBAMPO,33.1,797.6,M,V,Triphoturus,,Otolith.length1,1.1,45.4187,58.41838,,,,
53,9,1999,5/22/99,TOPOLOBAMPO,32.3,712.2,M,IV,Triphoturus,,Otolith.length1,1.05,43.9926,56.44629,,,,
47,3,1999,5/22/99,TOPOLOBAMPO,29.9,746.7,H,V,Triphoturus,,Otolith.length1,1,42.5665,54.4742,,,,
58,5,1999,5/22/99,TOPOLOBAMPO,27.2,491.9,H,V,Triphoturus,,Otolith.length1,1,42.5665,54.4742,,,,
44,4,1999,5/22/99,TOPOLOBAMPO,28.4,453.6,H,V,Triphoturus,,Otolith.length1,0.95,41.1404,52.50211,,,,
51,7,1999,5/22/99,TOPOLOBAMPO,33.5,815.7,H,IV,Triphoturus,,Otolith.length1,0.95,41.1404,52.50211,,,,
43,3,1999,5/22/99,TOPOLOBAMPO,28.6,528.9,H,II,Triphoturus,,Otolith.length1,0.85,38.2882,48.55793,,,,
46,2,1999,5/22/99,TOPOLOBAMPO,29.9,865.7,H,V,Triphoturus,,Otolith.length1,0.85,38.2882,48.55793,,,,
